year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count,candidate_rank,admitted,rank_diff,rank_ratio
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3683,4638,3680.5,2866.0,4358.0,4,3817,1,136.5,1.0370873494441315
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3683,4638,3680.5,2866.0,4358.0,4,3568,1,-112.5,0.9694334982490599
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3683,4638,3680.5,2866.0,4358.0,4,4667,0,986.5,1.2680342310337338
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3683,4638,3680.5,2866.0,4358.0,4,5389,0,1708.5,1.4642032292780784
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3683,4638,3680.5,2866.0,4358.0,4,5667,0,1986.5,1.53973644466856
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,806,1,-225.0,0.7817652688480575
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,777,1,-254.0,0.7536372380830529
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,687,1,-344.0,0.6663433495020044
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,1062,0,31.0,1.0300678852563736
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,1217,0,186.0,1.1804073600348461
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,731,977,1031.0,941.0,1246.0,4,1026,0,-5.0,0.9951503298239541
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,1352,1,-395.25,0.7737873757402354
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,1740,1,-7.25,0.9958506167071076
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,1424,1,-323.25,0.8149949874660467
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,2309,0,561.75,1.3215052149291446
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,2167,0,419.75,1.2402346473587944
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1897,1897,1747.25,1198.0,2084.0,4,2171,0,423.75,1.2425239591213395
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,486,1,-122.0,0.7993420921160841
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,454,1,-154.0,0.7467105140343666
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,499,1,-109.0,0.8207236707117818
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,748,0,140.0,1.2302631376601458
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,796,0,188.0,1.309210504782722
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,378,615,608.0,505.0,709.0,4,700,0,92.0,1.1513157705375696
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,933,1,7.0,1.0075593843676092
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,726,1,-200.0,0.7840172701510014
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,938,1,12.0,1.0129589523438558
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,1097,0,171.0,1.1846652139884966
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,1250,0,324.0,1.3498919940616416
2024,5,IIT,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,983,983,926.0,559.0,1293.0,2,1085,0,159.0,1.171706250845505
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,5062,1,-1700.5,0.7485397401130651
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,6140,1,-622.5,0.9079482426499842
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,6529,1,-233.5,0.9654713479253659
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,7423,0,660.5,1.0976709780441094
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,7121,0,358.5,1.0530129374447128
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4772,6909,6762.5,6204.0,7240.0,4,7679,0,916.5,1.1355268005389623
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,12300,1,141.25,1.011617147312333
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,12424,1,265.25,1.0218155640819857
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,9419,1,-2739.75,0.7746684480109646
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,16005,0,3846.25,1.3163359709539748
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,14474,0,2315.25,1.1904184219673746
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,11796,12842,12158.75,10987.0,13431.0,4,16101,0,3942.25,1.3242315194208027
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1090,1,-4.75,0.9956611007475579
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1049,1,-45.75,0.9582096281506314
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1180,1,85.25,1.0778716503505672
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1383,0,288.25,1.2633021122329107
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1234,0,139.25,1.1271979801123728
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,855,1188,1094.75,967.0,1195.0,4,1546,0,451.25,1.412194552069472
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,2175,1,68.25,1.0323958655160987
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,1825,1,-281.75,0.866263197502014
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,2166,1,59.25,1.028123882624308
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,2832,0,725.25,1.3442506166168238
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,2404,0,297.25,1.1410940968738859
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2285,2285,2106.75,1879.0,2295.0,4,2523,0,416.25,1.1975792039986746
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,2152,1,-590.75,0.784613979456334
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,2842,1,99.25,1.0361863055831326
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,2788,1,45.25,1.0164980365819047
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,3266,0,523.25,1.1907756770001798
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,3439,0,696.25,1.2538510573189279
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2320,2932,2742.75,2602.0,2966.0,4,3488,0,745.25,1.2717163384496715
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,6961,1,1090.0,1.1856583185391616
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,5643,1,-228.0,0.9611650469065491
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,5640,1,-231.0,0.9606540607040469
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,8183,0,2312.0,1.393800031691705
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,8952,0,3081.0,1.5247828282664235
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6754,7019,5871.0,5588.0,6141.0,4,7942,0,2071.0,1.3527508067573655
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,1430,1,-219.5,0.8669293672814224
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,1521,1,-128.5,0.9220975997447857
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,1266,1,-383.5,0.7675052999848118
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,1893,0,243.5,1.1476204841005124
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,2135,0,485.5,1.2943316077942917
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1216,1650,1649.5,1592.0,1742.0,4,2004,0,354.5,1.21491360281956
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,2722,1,150.25,1.0584232485333984
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,3108,1,536.25,1.208515597517194
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,2481,1,-90.75,0.9647127404891115
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,3766,0,1194.25,1.4643725032978612
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,4068,0,1496.25,1.581802268564976
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2943,3151,2571.75,2322.0,2944.0,4,3452,0,880.25,1.3422766546426492
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,652,1,-124.0,0.8402061747396111
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,687,1,-89.0,0.8853092669418909
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,754,1,-22.0,0.9716494720148264
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,1020,0,244.0,1.3144329727521524
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,991,0,215.0,1.2770618392131208
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,772,833,776.0,712.0,844.0,4,971,0,195.0,1.2512886436689608
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,1472,1,688.75,1.8793488429064942
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,1398,1,614.75,1.7848707081408146
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,1535,1,751.75,1.9597829306124108
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,2041,0,1257.75,2.605809095361518
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,2096,0,1312.75,2.676029330660334
2024,5,IIT,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1632,1632,783.25,84.0,1297.0,4,1715,0,931.75,2.1895946097721724
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,10258,1,-366.25,0.9655269774661487
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,7345,1,-3279.25,0.6913429176729248
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,8486,1,-2138.25,0.7987387337470987
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,13203,0,2578.75,1.2427230145725834
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,13452,0,2827.75,1.2661599630410054
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9089,10475,10624.25,9467.0,11691.0,4,11711,0,1086.75,1.1022895723441282
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,19361,1,1408.75,1.0784720572193056
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,18310,1,357.75,1.019927863627162
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,19997,1,2044.75,1.1138993713245418
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,24880,0,6927.75,1.38589870273314
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,22932,0,4979.75,1.2773886274548378
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,19986,20153,17952.25,15707.0,19876.0,4,24414,0,6461.75,1.359940953718926
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,1523,1,-436.25,0.7773382632265496
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,1716,1,-243.25,0.875845344515272
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,1394,1,-565.25,0.7114967425724296
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,2513,0,553.75,1.2826336542930528
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,2308,0,348.75,1.1780017803853424
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1885,1958,1959.25,1860.0,2163.0,4,2514,0,554.75,1.2831440536779684
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,3269,1,-342.25,0.9052267195424666
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,3257,1,-354.25,0.9019037704343267
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,2832,1,-779.25,0.7842159895210357
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,4477,0,865.75,1.2397369297618914
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,4061,0,449.75,1.1245413606797054
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,3601,3601,3611.25,3188.0,4080.0,4,3857,0,245.75,1.0680512258413257
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,4994,1,217.5,1.0455354317061962
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,4323,1,-453.5,0.9050560014549232
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,3712,1,-1064.5,0.7771380701828995
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,5413,0,636.5,1.1332565662446215
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,5087,0,310.5,1.0650057551240328
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4320,5006,4776.5,4441.0,5287.0,4,6360,0,1583.5,1.3315188918004421
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,6314,1,-2355.0,0.728342368521926
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,8693,1,24.0,1.0027684842510458
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,7774,1,-895.0,0.8967585639672874
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,9560,0,891.0,1.1027800194915447
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,10295,0,1626.0,1.1875648850068463
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,8869,8869,8669.0,8058.0,9020.0,4,9379,0,710.0,1.0819010253986607
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,2271,1,-383.75,0.8554477790547216
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,1934,1,-720.75,0.7285055062491552
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,1922,1,-732.75,0.7239853066240312
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,3323,0,668.25,1.251718612857261
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,2880,0,225.25,1.0848479100297657
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2298,2631,2654.75,2537.0,2749.0,4,2872,0,217.25,1.0818344436130165
2024,5,IIT,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only,4734,4734,3229.0,2906.0,3556.0,4,3477,1,248.0,1.0768039607407742
